DateTime,dining_room_temp,living_room_temp,forecast_temp,dinning_room_CO2,living_room_CO2,dining_room_humidity,living_room_humidity,Lighting_dinning_room,Lighting_room,precipitacion,wind,outdoor_temp,outdoor_humidity,Day_Of_Week
17-03-2012 19:45,22.7533,22.312,15,202.677,205.013,38.96,40.4027,11.5073,12.7607,0,0.659333,21.4427,35.9227,6
17-03-2012 20:00,22.6707,22.24,15,203.616,206.475,39.6453,40.9093,11.2467,13.6227,0,1.32067,20.9693,43.7,6
17-03-2012 20:15,22.5813,22.1413,15,203.157,206.912,40.972,41.6827,11.524,13.1027,0,1.39533,20.5407,47.6267,6
17-03-2012 20:30,22.5013,22.064,15,203.189,207.008,42.0267,42.4907,11.8013,12.6953,0,1.462,20.156,49.864,6
17-03-2012 20:45,22.4107,21.944,15,205.077,207.712,42.8187,43.3867,11.4427,12.94,0,1.21333,19.7633,51.464,6
17-03-2012 21:00,22.296,21.8347,15,204.512,207.648,43.344,43.8027,11.6867,13.0373,0,0.26,19.4187,52.4693,6
17-03-2012 21:15,22.2107,21.7267,15,204.405,207.264,43.6853,44.216,11.1653,12.7773,0,0,19.0547,53.5707,6
17-03-2012 21:30,22.1053,21.6413,15,205.355,207.392,43.9707,44.5707,11.5073,13.5253,0,0.246,18.76,54.4773,6
17-03-2012 21:45,22.0293,21.5427,15,205.205,207.819,44.216,44.8587,11.5887,12.94,0,0.427333,18.55,55.2747,6
17-03-2012 22:00,21.916,21.44,15,204.075,207.936,44.512,45.12,11.426,13.102,0,0.134,18.362,55.952,6
17-03-2012 22:15,21.828,21.332,15,205.707,207.776,44.712,45.2773,11.328,12.94,0,0.153333,18.048,56.48,6
17-03-2012 22:30,21.7053,21.244,15,205.856,208.853,44.8507,45.4267,11.5887,12.012,0,0,17.628,57.7733,6
17-03-2012 22:45,21.5867,21.1333,15,205.195,209.152,44.984,45.5653,11.23,11.88,0,0.204667,17.4033,58.2107,6
17-03-2012 23:00,21.468,21.0173,15,206.379,209.056,45.224,45.6907,11.5887,13.3627,0,0.153333,17.2867,58.5467,6
17-03-2012 23:15,21.3507,20.9267,15,206.965,210.261,45.216,45.848,11.3447,13.2487,0,0.542667,17.1013,58.3573,6
17-03-2012 23:30,21.232,20.8133,15,206.475,210.027,45.2853,45.9093,11.524,12.7607,0,0.0673333,16.856,59.3493,6
17-03-2012 23:45,21.1067,20.7027,15,207.744,210.368,45.2133,46,11.7847,12.9233,0,0.0726667,16.7,58.624,6
